keyword,tweet,clean_tokens,clean_text,lex_score,lex_label,ml_label
grab,@anotherzila Kurasa lebih mahal shopee. Id rather choose grab atau gojek apalagi kl langganan gojek+ beuuh,"['rasa', 'mahal', 'shopee', 'id', 'rather', 'choose', 'grab', 'gojek', 'kl', 'langgan', 'gojek', 'beuuh']",rasa mahal shopee id rather choose grab gojek kl langgan gojek beuuh,-1.0,negative,negative
grab,Gw kira cuma grab sm shopifud gw doang yg driver nya tiba2 udh nyampee😭✋🏻✋🏻✋🏻,"['gw', 'grab', 'sm', 'shopifud', 'gw', 'doang', 'yg', 'driver', 'tiba2', 'udh', 'nyampee']",gw grab sm shopifud gw doang yg driver tiba2 udh nyampee,0.0,neutral,neutral
grab,Ak tadi pulang naik grab gapake earphone.......,"['ak', 'pulang', 'grab', 'gapake', 'earphone']",ak pulang grab gapake earphone,0.0,neutral,neutral
grab,@ocyocha @Ordinaryjhonny Aku subs grab unlimited kok cuma dapet sekali diskon 60% nya ya 🥲,"['subs', 'grab', 'unlimited', 'dapet', 'diskon', '60', 'ya']",subs grab unlimited dapet diskon 60 ya,1.0,positive,positive
grab,"""""Siang kerja pejabat, malam buat Grab. Penat sangat.""

pengajaran citer ini adalah sistem ekonomi yang mengeksploitasi pekerja sampai ramai terpaksa kerja siang dan malam

tapi.....tiberr ramai nak kutuk wanita lah, isteri lah, feminist lah, kononya isteri dia bij lah

bodo sial","['siang', 'kerja', 'jabat', 'malam', 'grab', 'penat', 'ajar', 'citer', 'sistem', 'ekonomi', 'eksploitasi', 'kerja', 'ramai', 'paksa', 'kerja', 'siang', 'malam', 'tapitiberr', 'ramai', 'nak', 'kutuk', 'wanita', 'isteri', 'feminist', 'kononya', 'isteri', 'bij', 'bodo', 'sial']",siang kerja jabat malam grab penat ajar citer sistem ekonomi eksploitasi kerja ramai paksa kerja siang malam tapitiberr ramai nak kutuk wanita isteri feminist kononya isteri bij bodo sial,0.0,neutral,neutral
grab,"ngga juga, kalau siang okelah pake shopeefood biasanya vouchernya lebih banyak, tapi kalau pesen malem/tengah malem mending grab.... dan kalau gofood biasanya susah cari vouchernya","['ngga', 'siang', 'oke', 'pake', 'shopeefood', 'vouchernya', 'sen', 'malemtengah', 'malem', 'mending', 'grab', 'gofood', 'susah', 'cari', 'vouchernya']",ngga siang oke pake shopeefood vouchernya sen malemtengah malem mending grab gofood susah cari vouchernya,0.0,neutral,neutral
grab,"@Ordinaryjhonny Betul wkwkwk gofood kalo ga ada voucer mahal, grab paling jarang diskon, udah paling murah sopi","['wkwkwk', 'gofood', 'nggak', 'voucer', 'mahal', 'grab', 'jarang', 'diskon', 'udah', 'murah', 'sopi']",wkwkwk gofood nggak voucer mahal grab jarang diskon udah murah sopi,-2.5,negative,negative
grab,"Promo tarot reading yang ini buat hari ini masih sisa satu slot yah. Grab it fast karena Yurei mau tidur cepat hari ini~
#zonauang","['promo', 'tarot', 'reading', 'sisa', 'slot', 'yah', 'grab', 'fast', 'yurei', 'tidur', 'cepat', 'zonauang']",promo tarot reading sisa slot yah grab fast yurei tidur cepat zonauang,2.0,positive,positive
grab,dompet tinggalen d grab💔😞,"['dompet', 'tinggalen', 'grab']",dompet tinggalen grab,0.0,neutral,neutral
grab,"@Ordinaryjhonny Nooo lebih murah grabfood, tiap jam 11 siang ada diskon gede, bukan cuma ongkirnua tapi makanannya juga. Trus kalo subs grab unlimited dapet gratis ongkir","['nooo', 'murah', 'grabfood', 'jam', '11', 'siang', 'diskon', 'gede', 'ongkirnua', 'makan', 'trus', 'subs', 'grab', 'unlimited', 'dapet', 'gratis', 'ongkir']",nooo murah grabfood jam 11 siang diskon gede ongkirnua makan trus subs grab unlimited dapet gratis ongkir,1.0,positive,positive
grab,@Ordinaryjhonny Punyaku ngga. Grab gojek lbh murah jauh bisa &gt;20k diskon makanannya belum diskon ongkir,"['punya', 'ngga', 'grab', 'gojek', 'lbh', 'murah', 'gt20k', 'diskon', 'makan', 'diskon', 'ongkir']",punya ngga grab gojek lbh murah gt20k diskon makan diskon ongkir,1.0,positive,positive
grab,di gw sih grab yg pling mureh,"['gw', 'sih', 'grab', 'yg', 'pling', 'mureh']",gw sih grab yg pling mureh,0.0,neutral,neutral
grab,"di aku mahal ongkirnya, dan harganya sering nemu jauh lebih mahal dari gofood atau grabfood.

aku langganan grab unlimited 24k per 8 minggu, setiap order free ongkir bisa sampe Rp0 dan diskon makanannya up to 30k. lumayan banget kalo buat makan sendiri atau order kecil","['mahal', 'ongkirnya', 'harga', 'nemu', 'mahal', 'gofood', 'grabfood', 'langgan', 'grab', 'unlimited', '24k', 'minggu', 'order', 'free', 'ongkir', 'sampe', 'rp0', 'diskon', 'makan', '30k', 'lumayan', 'banget', 'makan', 'order']",mahal ongkirnya harga nemu mahal gofood grabfood langgan grab unlimited 24k minggu order free ongkir sampe rp0 diskon makan 30k lumayan banget makan order,-1.0,negative,negative
grab,@Ordinaryjhonny kok bisa lebih murah di shopee? gw bandingin harga malah murahan di grab ;(,"['murah', 'shopee', 'gw', 'bandingin', 'harga', 'murah', 'grab']",murah shopee gw bandingin harga murah grab,-2.0,negative,negative
grab,Kalau nak naik grab 4 pagi. Ceritanya ada ke grab nya?,"['nak', 'grab', 'pagi', 'cerita', 'grab']",nak grab pagi cerita grab,0.0,neutral,neutral
grab,"@starshiyna @Cetepbebek Tips ga wajib kak. baik cash gopay,jago, link aja,kartu debit credit di gojek atau superbank di grab bayar pas driver tetep seneng , karena saldo driver ga berkurang pas kita bayar, kecuali maxim yang taripnya sering ga bulet misal 17.600, 17.200 tuh genapin jadi 18.000 gitu","['tips', 'nggak', 'wajib', 'kak', 'cash', 'gopayjago', 'link', 'ajakartu', 'debit', 'credit', 'gojek', 'superbank', 'grab', 'bayar', 'pas', 'driver', 'tetep', 'neng', 'saldo', 'driver', 'nggak', 'kurang', 'pas', 'bayar', 'kecuali', 'maxim', 'taripnya', 'nggak', 'bulet', '17600', '17200', 'tuh', 'genapin', '18000', 'gitu']",tips nggak wajib kak cash gopayjago link ajakartu debit credit gojek superbank grab bayar pas driver tetep neng saldo driver nggak kurang pas bayar kecuali maxim taripnya nggak bulet 17600 17200 tuh genapin 18000 gitu,-2.0,negative,negative
grab,"paling sering grab krn makanan yg gue pesen itu"" doang (ayam koplo dan martabak fav deket rmh) dan emg klo dibandingin yg paling murah di grab","['grab', 'krn', 'makan', 'yg', 'gue', 'sen', 'doang', 'ayam', 'koplo', 'martabak', 'fav', 'deket', 'rmh', 'emg', 'dibandingin', 'yg', 'murah', 'grab']",grab krn makan yg gue sen doang ayam koplo martabak fav deket rmh emg dibandingin yg murah grab,-1.0,negative,negative
grab,"Gw sebelum mesen makanan selalu membandingkan diantara 3 app ini lagi

Kadang gofud lebih murah
Kadang grab
Kadang shopee

Tergantung beli apa sejujurnya 🙂🙏

Yang penting, punya 33nya buat nemu yang paling murah","['gw', 'mesen', 'makan', 'banding', 'app', 'kadang', 'gofud', 'murah', 'kadang', 'grab', 'kadang', 'shopee', 'gantung', 'beli', 'jujur', '33nya', 'nemu', 'murah']",gw mesen makan banding app kadang gofud murah kadang grab kadang shopee gantung beli jujur 33nya nemu murah,-2.0,negative,negative
grab,"@Ordinaryjhonny ga juga sih, kadang bisa lebih murah grab/gofood juga","['nggak', 'sih', 'kadang', 'murah', 'grabgofood']",nggak sih kadang murah grabgofood,-1.5,negative,negative
grab,"Sebenernya tergantung resto, beberapa ada yang lebih murah di gofud (udah jarang pake grab) tapi kebanyakan emang diskonnya shopeefud mantepppp, beneran sampe 50%","['sebenernya', 'gantung', 'resto', 'murah', 'gofud', 'udah', 'jarang', 'pake', 'grab', 'banyak', 'emang', 'diskon', 'shopeefud', 'mantepppp', 'beneran', 'sampe', '50']",sebenernya gantung resto murah gofud udah jarang pake grab banyak emang diskon shopeefud mantepppp beneran sampe 50,-1.0,negative,negative
grab,anj nih mapnya grab knp ngaco mulu dah,"['anj', 'nih', 'map', 'grab', 'knp', 'ngaco', 'mulu', 'dah']",anj nih map grab knp ngaco mulu dah,0.0,neutral,neutral
grab,"@Ordinaryjhonny emanggg, grab dan gofud mahal di ongkir","['emanggg', 'grab', 'gofud', 'mahal', 'ongkir']",emanggg grab gofud mahal ongkir,-1.0,negative,negative
grab,"1. bagi ojol time is money. nunggu lama = ke next orderan jg akan lama, bensin diabisin buat nunggu (kl dijanjiin cuma ‘sebentar’ tp gatau brp lama)

2. udh saatnya gojek/grab nerapin tunggu berbayar, kyk uber, terutama utk Hemat","['ojol', 'time', 'money', 'nunggu', 'next', 'order', 'bensin', 'diabisin', 'nunggu', 'kl', 'dijanjiin', 'sebentar', 'tp', 'gatau', 'brp', 'udh', 'gojekgrab', 'nerapin', 'tunggu', 'bayar', 'kyk', 'uber', 'utk', 'hemat']",ojol time money nunggu next order bensin diabisin nunggu kl dijanjiin sebentar tp gatau brp udh gojekgrab nerapin tunggu bayar kyk uber utk hemat,-1.0,negative,negative
grab,"bumbu ketumbar ayamnya? harum banget deh, gurih nempeeel sampe ke tulang 🫵🏻
sambal korek? juara!! pedes nyengat, seger, sampe bisa bikin “nasi mana nasi?!” 
ngiler gak? ngiler dong 🤤 jangan lupa belinya disini yaaa! https://t.co/VYX5UXBQYe https://t.co/xuhsXzLAuy","['bumbu', 'ketumbar', 'ayam', 'harum', 'banget', 'deh', 'gurih', 'nempeeel', 'sampe', 'tulang', 'sambal', 'korek', 'juara', 'pedes', 'nyengat', 'seger', 'sampe', 'bikin', 'nasi', 'nasi', 'ngiler', 'gak', 'ngiler', 'lupa', 'beli', 'yaaa']",bumbu ketumbar ayam harum banget deh gurih nempeeel sampe tulang sambal korek juara pedes nyengat seger sampe bikin nasi nasi ngiler gak ngiler lupa beli yaaa,0.0,neutral,neutral
grab,"Tadi pesen gacoan+udang keju di grab 28k, malah di shopeefood 45k. Tapi emang kadang murahan di spf sih","['sen', 'gacoanudang', 'keju', 'grab', '28k', 'shopeefood', '45k', 'emang', 'kadang', 'murah', 'spf', 'sih']",sen gacoanudang keju grab 28k shopeefood 45k emang kadang murah spf sih,-1.0,negative,negative
grab,"tau kan kenapa booth ojol (grab, gojek, maxim) itu selalu ada diluar? salah satunya biar titik antar penumpang dan driver enak, penumpang udah siap nunggu dan driver pun udah siap buat jalan ke tempat tunggu. gua selama narik sering dpt cust yg pake fitur hemat dan sering pickup-","['tau', 'booth', 'ojol', 'grab', 'gojek', 'maxim', 'luar', 'salah', 'satu', 'biar', 'titik', 'tumpang', 'driver', 'enak', 'tumpang', 'udah', 'nunggu', 'driver', 'udah', 'jalan', 'tunggu', 'gua', 'narik', 'dpt', 'cust', 'yg', 'pake', 'fitur', 'hemat', 'pickup']",tau booth ojol grab gojek maxim luar salah satu biar titik tumpang driver enak tumpang udah nunggu driver udah jalan tunggu gua narik dpt cust yg pake fitur hemat pickup,0.0,neutral,neutral
grab,"@Ordinaryjhonny Tadinya grab murah karna ada diskon 70% dan waktunyaa lamaaaa bgt berbulan bulan gak ilang, tp sekarang udah gaadaa, cm 50% ajaaa. Dan iyaaa!! Sfood sekarang lagi murahhh","['grab', 'murah', 'karna', 'diskon', '70', 'waktunyaa', 'lamaaaa', 'bgt', 'bulan', 'gak', 'ilang', 'tp', 'udah', 'gaadaa', 'cm', '50', 'ajaaa', 'iyaaa', 'sfood', 'murahhh']",grab murah karna diskon 70 waktunyaa lamaaaa bgt bulan gak ilang tp udah gaadaa cm 50 ajaaa iyaaa sfood murahhh,0.0,neutral,neutral
grab,"kl punyaku lebih murah grab, pokoknya kl mau order harus bandingin harga di grab / Shopee food 😃","['kl', 'punya', 'murah', 'grab', 'pokok', 'kl', 'order', 'bandingin', 'harga', 'grab', 'shopee', 'food']",kl punya murah grab pokok kl order bandingin harga grab shopee food,-1.0,negative,negative
grab,wkakkaka kta masih jalan kaki nyari grab mereka udh ngelive dan istirahat di hotel😭,"['wkakkaka', 'kta', 'jalan', 'kaki', 'nyari', 'grab', 'udh', 'ngelive', 'istirahat', 'hotel']",wkakkaka kta jalan kaki nyari grab udh ngelive istirahat hotel,0.0,neutral,neutral
grab,Iya anjirrr sayang bgt di bali seller kebanyakan dj grab dripada shopee,"['iya', 'anjirrr', 'sayang', 'bgt', 'bal', 'seller', 'banyak', 'dj', 'grab', 'dripada', 'shopee']",iya anjirrr sayang bgt bal seller banyak dj grab dripada shopee,0.0,neutral,neutral
grab,Bela belain bawa tas gym pake grab motor ternyata luas bgt parkirannya.. welcome to the gym yg dihujat mulu 🫣🫣 https://t.co/LjONOnl8y9,"['bela', 'bain', 'bawa', 'tas', 'gym', 'pake', 'grab', 'motor', 'luas', 'bgt', 'parkir', 'welcome', 'gym', 'yg', 'hujat', 'mulu', '']",bela bain bawa tas gym pake grab motor luas bgt parkir welcome gym yg hujat mulu ,0.0,neutral,neutral
grab,"@Ordinaryjhonny Tergantung sih kalo aku. Kalo mau jajan, dicek si 3 app, di grab, gojek dan shopeefood haha","['gantung', 'sih', 'jajan', 'cek', 'si', 'app', 'grab', 'gojek', 'shopeefood', 'haha']",gantung sih jajan cek si app grab gojek shopeefood haha,0.0,neutral,neutral
grab,"Kasut selesa tak semestinya mahal… tapi yang ni memang win! Dr Cardin D-SLO-8167 tengah viral 👀
Jom grab 👉 https://t.co/MfwE1dlcza
#ShopeeHaul #ShopeeMY https://t.co/gLpfkj2pAC","['kasut', 'selesa', 'mesti', 'mahal', 'ni', 'win', 'dr', 'cardin', 'dslo8167', 'viral', 'jom', 'grab', 'shopeehaul', 'shopeemy']",kasut selesa mesti mahal ni win dr cardin dslo8167 viral jom grab shopeehaul shopeemy,-1.0,negative,negative
grab,"iyaaa, akun gua gofood sama grab mahal bgt jarang ada promo","['iyaaa', 'akun', 'gua', 'gofood', 'grab', 'mahal', 'bgt', 'jarang', 'promo']",iyaaa akun gua gofood grab mahal bgt jarang promo,-1.0,negative,negative
grab,Tergantung promo bang tapi shopee sama grab emang lebih murah dibanding gopud,"['gantung', 'promo', 'bang', 'shopee', 'grab', 'emang', 'murah', 'banding', 'gopud']",gantung promo bang shopee grab emang murah banding gopud,0.0,neutral,negative
grab,EMANGGG ga pernah pake go/grab food gw 🤣,"['emanggg', 'nggak', 'pake', 'gograb', 'food', 'gw']",emanggg nggak pake gograb food gw,-0.5,negative,negative
grab,"@Ordinaryjhonny akun grab gua udah wangi GrabFood nya karena udah lama bgt apa ya? jdi udah gua bandingin sama oren ataupun gojek
grab gua paling cocok lebih murah jauhhhh
keknya tergantung lucky akun?","['akun', 'grab', 'gua', 'udah', 'wangi', 'grabfood', 'udah', 'bgt', 'ya', 'jdi', 'udah', 'gua', 'bandingin', 'oren', 'gojek', 'grab', 'gua', 'cocok', 'murah', 'jauhhhh', 'kek', 'gantung', 'lucky', 'akun']",akun grab gua udah wangi grabfood udah bgt ya jdi udah gua bandingin oren gojek grab gua cocok murah jauhhhh kek gantung lucky akun,-1.0,negative,negative
grab,episode disini gueh kaga nunggu abang grab kapan kelar yeah https://t.co/xLggucWzEv,"['episode', 'gueh', 'kaga', 'nunggu', 'abang', 'grab', 'kelar', 'yeah']",episode gueh kaga nunggu abang grab kelar yeah,-1.0,negative,neutral
grab,Gada yang ngalahin prime grab diskon 100% up to 100k (voucher reward tantangan).,"['gada', 'ngalahin', 'prime', 'grab', 'diskon', '100', '100k', 'voucher', 'reward', 'tantang']",gada ngalahin prime grab diskon 100 100k voucher reward tantang,2.0,positive,positive
grab,@Ordinaryjhonny Grab gofood murah kalo beli paket langganan sih,"['grab', 'gofood', 'murah', 'beli', 'paket', 'langgan', 'sih']",grab gofood murah beli paket langgan sih,-1.0,negative,negative
grab,"wanginyaa bener2 bikin perut auto laperr, mana td aku order menjelang buka puasa. rasanya udh pgn langsung makan ajaa 😭. trs bumbu hitamnya juara bgt sii, enak poll pokoknyaa 😍

https://t.co/y5wFg3g9jH","['wanginyaa', 'bener2', 'bikin', 'perut', 'auto', 'laperr', 'order', 'jelang', 'buka', 'puasa', 'udh', 'pgn', 'langsung', 'makan', 'ajaa', 'trs', 'bumbu', 'hitam', 'juara', 'bgt', 'sii', 'enak', 'poll', 'pokoknyaa']",wanginyaa bener2 bikin perut auto laperr order jelang buka puasa udh pgn langsung makan ajaa trs bumbu hitam juara bgt sii enak poll pokoknyaa,1.0,positive,positive
grab,"lebih enak kali kalo kuat pedes sih 🤠🫵🏻 pedesnya bikin seger malem2 HAHAHAHA 

btw ada yang pernah coba makan HSS level 5? sepedes itu kah? 😭

https://t.co/WdJsse1Khy","['enak', 'kali', 'kuat', 'pedes', 'sih', '', 'pedesnya', 'bikin', 'seger', 'malem2', 'hahahaha', 'btw', 'coba', 'makan', 'hss', 'level', 'sepedes', 'kah']",enak kali kuat pedes sih  pedesnya bikin seger malem2 hahahaha btw coba makan hss level sepedes kah,1.0,positive,positive
grab,"gais yang need nokos wa tele kopken fore shopee tokped grab gojek dana ovo gopay shopeepay fast verif fast respon ke aku yaaa, sung wa di bio aja guys #zonauang","['gais', 'need', 'nokos', 'wa', 'tele', 'kopken', 'fore', 'shopee', 'tokped', 'grab', 'gojek', 'dana', 'ovo', 'gopay', 'shopeepay', 'fast', 'verif', 'fast', 'respon', 'yaaa', 'sung', 'wa', 'bio', 'guys', 'zonauang']",gais need nokos wa tele kopken fore shopee tokped grab gojek dana ovo gopay shopeepay fast verif fast respon yaaa sung wa bio guys zonauang,0.0,neutral,neutral
grab,"@tubirfess Hadeh lu juga harus tau ini namanya aja udah transportasi umum ya untuk siapa aja lahh, kalau lu emang gak nyaman tinggal pake taxi,grab atau apapun lah selain kereta😀😀","['hadeh', 'lu', 'tau', 'nama', 'udah', 'transportasi', 'ya', 'lahh', 'lu', 'emang', 'gak', 'nyaman', 'tinggal', 'pake', 'taxigrab', 'apa', 'kereta']",hadeh lu tau nama udah transportasi ya lahh lu emang gak nyaman tinggal pake taxigrab apa kereta,1.0,positive,positive
grab,"@Ordinaryjhonny iyaa bener kakk
di aku jg gituu, grab sama gofood mahal bgt","['iyaa', 'bener', 'kakk', 'gituu', 'grab', 'gofood', 'mahal', 'bgt']",iyaa bener kakk gituu grab gofood mahal bgt,-1.0,negative,negative
grab,"@Ordinaryjhonny tapi tetep prefer grab sih. grab ada ongkir hemat, shopeefood juga ada tapi ilang2an. gojek? bye mahal bgt.","['tetep', 'prefer', 'grab', 'sih', 'grab', 'ongkir', 'hemat', 'shopeefood', 'ilang2an', 'gojek', 'bye', 'mahal', 'bgt']",tetep prefer grab sih grab ongkir hemat shopeefood ilang2an gojek bye mahal bgt,0.0,neutral,neutral
grab,"@Ordinaryjhonny di aku shopifud masih “mahal” karena voc nya ga seberapa dan masih kena ongkir. sering seringnya kalau nyari promo enakan di grab, karena beberpa merchant voc nya gede dan ongkirnya bisa 0 karena aku pakai paket berlangganan. sayang aja sekarang di grab udah ga ada disc 70%. 🥲","['shopifud', 'mahal', 'voc', 'nggak', 'kena', 'ongkir', 'nyari', 'promo', 'enak', 'grab', 'beberpa', 'merchant', 'voc', 'gede', 'ongkirnya', 'pakai', 'paket', 'langgan', 'sayang', 'grab', 'udah', 'nggak', 'disc', '70']",shopifud mahal voc nggak kena ongkir nyari promo enak grab beberpa merchant voc gede ongkirnya pakai paket langgan sayang grab udah nggak disc 70,0.0,neutral,neutral
grab,cara makan yg gapernah ku skip kalo makan Moon Chicken skrg. Jumeokbap dibalut kulit ayamnya si BEST apalagi flavornya BigBang! Favoritmu pake jumeokbap atau nasi putih? https://t.co/mQi1dtGa5Y https://t.co/cxwewtDvPn,"['makan', 'yg', 'gapernah', 'ku', 'skip', 'makan', 'moon', 'chicken', 'skrg', 'jumeokbap', 'balut', 'kulit', 'ayam', 'si', 'best', 'flavornya', 'bigbang', 'favorit', 'pake', 'jumeokbap', 'nasi', 'putih']",makan yg gapernah ku skip makan moon chicken skrg jumeokbap balut kulit ayam si best flavornya bigbang favorit pake jumeokbap nasi putih,0.0,neutral,neutral
grab,"@Ordinaryjhonny sometimes lebih murah tp kdg lebih mahal, jd aku biasanya kalo order food itu nge compare dulu.. selisihnya mayan soalnya bisa sampe 20k an bhkn lebih huhu.. 

sejauh ini paling oke menurutku grab sih. Wlpn kdg klo dh malam tuh promo nya bnyk yg gk available..","['sometimes', 'murah', 'tp', 'kdg', 'mahal', 'order', 'food', 'nge', 'compare', 'selisih', 'mayan', 'sampe', '20k', 'bhkn', 'huhu', 'oke', 'turut', 'grab', 'sih', 'wlpn', 'kdg', 'dh', 'malam', 'tuh', 'promo', 'bnyk', 'yg', 'nggak', 'available']",sometimes murah tp kdg mahal order food nge compare selisih mayan sampe 20k bhkn huhu oke turut grab sih wlpn kdg dh malam tuh promo bnyk yg nggak available,-1.5,negative,negative
grab,Dapet grab yang dateng2 dia nya gak pake helm plus ga bawa helm buat penumpang. ????!!!! terus hrs gimana bzir “tapi saya gaada helm” LAH gmn guah,"['dapet', 'grab', 'dateng2', 'gak', 'pake', 'helm', 'plus', 'nggak', 'bawa', 'helm', 'tumpang', 'hrs', 'gimana', 'bzir', 'gaada', 'helm', 'gmn', 'guah']",dapet grab dateng2 gak pake helm plus nggak bawa helm tumpang hrs gimana bzir gaada helm gmn guah,-1.5,negative,negative
grab,@Ordinaryjhonny Rill cuy. Gue ga pernah pesen makanan di grab/gojek. Ongkirnya mahal cok😭. Shopee the best,"['rill', 'cuy', 'gue', 'nggak', 'sen', 'makan', 'grabgojek', 'ongkirnya', 'mahal', 'cok', 'shopee', 'best']",rill cuy gue nggak sen makan grabgojek ongkirnya mahal cok shopee best,-1.5,negative,negative
grab,"Akun gw baik grab dan gojek udh jd VIP
1. Alhamdulillah ga pernah pake mode hemat
2. order kalo dah siap
3. Ga mau chat driver dluan, karena biasa driver yg ga chat,dia ga mau ngambil, biar dia cancel sendiri(soalny sering chat dluan g d bls g da respon)
4. Ramah ke driver","['akun', 'gw', 'grab', 'gojek', 'udh', 'vip', 'alhamdulillah', 'nggak', 'pake', 'mode', 'hemat', 'order', 'dah', 'nggak', 'chat', 'driver', 'dluan', 'driver', 'yg', 'nggak', 'chatdia', 'nggak', 'ngambil', 'biar', 'cancel', 'sendirisoalny', 'chat', 'dluan', 'nggak', 'bls', 'nggak', 'da', 'respon', 'ramah', 'driver']",akun gw grab gojek udh vip alhamdulillah nggak pake mode hemat order dah nggak chat driver dluan driver yg nggak chatdia nggak ngambil biar cancel sendirisoalny chat dluan nggak bls nggak da respon ramah driver,-1.0,negative,negative
grab,"@Ordinaryjhonny lebih ke grab gofud udh bakar duit dluan sih, gantian skrng shopeefud, grab gofud skrng yg akunnya wangi doang","['grab', 'gofud', 'udh', 'bakar', 'duit', 'dluan', 'sih', 'ganti', 'skrng', 'shopeefud', 'grab', 'gofud', 'skrng', 'yg', 'akun', 'wangi', 'doang']",grab gofud udh bakar duit dluan sih ganti skrng shopeefud grab gofud skrng yg akun wangi doang,0.0,neutral,negative
grab,"IMO, Fifty² sih kadang harganya lebih murce sfood tapi gada diskonnya. Kadang harga lebih mahal grab/gfood tapi diskonnya mayan juga. Beda serebu 2 rebu","['imo', 'fifty', 'sih', 'kadang', 'harga', 'murce', 'sfood', 'gada', 'diskon', 'kadang', 'harga', 'mahal', 'grabgfood', 'diskon', 'mayan', 'beda', 'rebu', 'rebu']",imo fifty sih kadang harga murce sfood gada diskon kadang harga mahal grabgfood diskon mayan beda rebu rebu,1.0,positive,negative
grab,"ghuweh SELALU pesen gojek/grab setelah udah siap berangkat dan udah nunggu di titik (depan rumah kek, pinggir jalan kek, depan gedung kek). Surprised it's not a common sense.","['ghuweh', 'sen', 'gojekgrab', 'udah', 'berangkat', 'udah', 'nunggu', 'titik', 'rumah', 'kek', 'pinggir', 'jalan', 'kek', 'gedung', 'kek', 'surprised', 'common', 'sense']",ghuweh sen gojekgrab udah berangkat udah nunggu titik rumah kek pinggir jalan kek gedung kek surprised common sense,-1.0,negative,negative
grab,"Fr, aku make grab/gofud malah mahal
giliran sopipud kdg dpt harga -50%, aplgi kalo shoopedeals nelinvc nya 20k trs beli menu yg 150k an jd cm 40k woaowaow","['fr', 'make', 'grabgofud', 'mahal', 'gilir', 'sopipud', 'kdg', 'dpt', 'harga', '50', 'aplgi', 'shoopedeals', 'nelinvc', '20k', 'trs', 'beli', 'menu', 'yg', '150k', 'cm', '40k', 'woaowaow']",fr make grabgofud mahal gilir sopipud kdg dpt harga 50 aplgi shoopedeals nelinvc 20k trs beli menu yg 150k cm 40k woaowaow,-1.0,negative,negative
grab,@Ordinaryjhonny grab paling mahal kalo diaku,"['grab', 'mahal', 'dia']",grab mahal dia,-1.0,negative,negative
grab,"kalo pesen buat sendiri lebih murah shopee food, tapi kalo pesen banyakan murahan di grab / gofood!","['sen', 'murah', 'shopee', 'food', 'sen', 'banyak', 'murah', 'grab', 'gofood']",sen murah shopee food sen banyak murah grab gofood,-2.0,negative,negative
grab,"@Ordinaryjhonny tadi nyobain beli gacoan

grab ga ada
gojek 74000
sopifud 70000

sopifud 1 : gojek 0 : grab -1","['nyobain', 'beli', 'gaco', 'grab', 'nggak', 'gojek', '74000', 'sopifud', '70000', 'sopifud', 'gojek', 'grab']",nyobain beli gaco grab nggak gojek 74000 sopifud 70000 sopifud gojek grab,-0.5,negative,negative
grab,☀️ BOCORAN PREDIKSI GRAB 15 NOVEMBER 2025 ☀️ https://t.co/mj8CgGPUD4,"['', 'bocor', 'prediksi', 'grab', '15', 'november', '2025', '']", bocor prediksi grab 15 november 2025 ,0.0,neutral,neutral
grab,"@fakhlude Tak jauh. Kena ambil grab lah, tapi 5 minit je.","['kena', 'ambil', 'grab', 'minit', 'je']",kena ambil grab minit je,0.0,neutral,neutral
grab,"Jadi keinget tetangga gue sering pesen grab gojek mobil motor buat anak-anaknya sekolah, tapi driver nyampe depan rumah tuh masih nunggu lama lebih dari 5 menit 😭 gue yang cuma liat aja gregetan banget kenapa gak pesen pas udah siap sih 😭","['keinget', 'tetangga', 'gue', 'sen', 'grab', 'gojek', 'mobil', 'motor', 'anakanaknya', 'sekolah', 'driver', 'nyampe', 'rumah', 'tuh', 'nunggu', 'menit', 'gue', 'liat', 'gregetan', 'banget', 'gak', 'sen', 'pas', 'udah', 'sih']",keinget tetangga gue sen grab gojek mobil motor anakanaknya sekolah driver nyampe rumah tuh nunggu menit gue liat gregetan banget gak sen pas udah sih,-1.0,negative,negative
grab,"Kalau buat beli makan sendiri iya. Waktu di Jakarta beli Gamchi buat sendiri, udah diskon + ongkir cuma bayar 36 rebu.

Di Grab sama Gofud malah bayar lebih mahal 😅😅 karena gak ada diskon + gratis ongkir. Gofud bagusnya pas gajian sampai akhir bulan.","['beli', 'makan', 'iya', 'jakarta', 'beli', 'gamchi', 'udah', 'diskon', 'ongkir', 'bayar', '36', 'rebu', 'grab', 'gofud', 'bayar', 'mahal', 'gak', 'diskon', 'gratis', 'ongkir', 'gofud', 'bagus', 'pas', 'gaji']",beli makan iya jakarta beli gamchi udah diskon ongkir bayar 36 rebu grab gofud bayar mahal gak diskon gratis ongkir gofud bagus pas gaji,3.0,positive,positive
grab,"yuyur kalo aku tergantung, kadang kalo buat sendiri sopifud lebih murah, kalo ramean di gofud ku murah banget, kalo grab dipake buat grup order","['yuyur', 'gantung', 'kadang', 'sopifud', 'murah', 'ramean', 'gofud', 'ku', 'murah', 'banget', 'grab', 'dipake', 'grup', 'order']",yuyur gantung kadang sopifud murah ramean gofud ku murah banget grab dipake grup order,-2.0,negative,negative
grab,Gw laper bgt jir ini grab food drivernya kaga pick up pick up asksbdyekwlsbaksuakaj,"['gw', 'laper', 'bgt', 'jir', 'grab', 'food', 'drivernya', 'kaga', 'pick', 'pick', 'asksbdyekwlsbaksuakaj']",gw laper bgt jir grab food drivernya kaga pick pick asksbdyekwlsbaksuakaj,0.0,neutral,neutral
